customer_id,show_id,customer_name,age,gender,country,subscription_type,watch_time_minutes,rating
c5410,s18661,Jamie Acevedo,52,Male,France,Premium,4361,5
c5411,s13295,Elizabeth Vasquez,28,Other,USA,Basic,4976,4
c5412,s3149,John Whitehead,73,Male,South Korea,Standard,2674,4
c5413,s17334,Matthew Wallace,17,Other,Canada,Premium,2103,3
c5414,s12957,Kevin Alvarez,75,Other,Brazil,Standard,2040,5
c5415,s17564,Gabriela White,20,Other,UK,Standard,1854,3
c5416,s14325,Ashley Francis,77,Female,India,Standard,134,1
c5417,s4347,John Barnett,31,Other,Brazil,Premium,3339,3
c5418,s14826,Janet Walker,29,Other,Japan,Standard,1066,3
c5419,s12241,Thomas Thomas,67,Male,Germany,Premium,1247,5
c5420,s15506,David Donovan,49,Other,India,Basic,1716,3
c5421,s6628,Michael Parsons,42,Male,UK,Premium,1396,3
c5422,s11422,Angela Wright,14,Female,Canada,Premium,106,3
c5423,s3645,Tyler Bates,22,Male,USA,Basic,4260,1
c5424,s16073,Rachael Cherry,33,Other,Australia,Premium,1330,1
c5425,s17057,Christian Smith,31,Female,South Korea,Standard,206,3
c5426,s18422,Thomas Tran,60,Female,Germany,Standard,856,5
c5427,s12156,Nicholas Robles,32,Other,Canada,Standard,3573,1
c5428,s13201,William Smith,19,Male,Japan,Standard,216,1
c5429,s11387,Robert Colon,37,Female,Canada,Basic,1429,1
c5430,s1408,Jonathan Foley,41,Other,Canada,Premium,1535,2
c5431,s1910,John Anderson,35,Male,India,Standard,469,2
c5432,s5852,George Williams,48,Female,Brazil,Standard,1991,3
c5433,s14099,Ethan Smith,48,Other,USA,Standard,2322,4
c5434,s5454,Gail Winters,43,Female,India,Basic,3732,4
c5435,s3832,Shawn Berry,43,Male,France,Premium,4384,3
c5436,s2456,Elizabeth Gomez,19,Other,Germany,Premium,4889,5
c5437,s1756,Margaret Miller,58,Other,Australia,Premium,1305,3
c5438,s14690,Micheal Martinez,62,Male,Canada,Premium,2950,2
c5439,s14868,Sierra Clayton,36,Female,Canada,Standard,1183,3
c5440,s10781,Dr. Andrew Thomas MD,78,Male,France,Standard,203,3
c5441,s12044,Christopher Juarez,74,Female,Germany,Premium,1625,1
c5442,s5679,Elizabeth Hernandez,48,Male,Australia,Premium,1029,5
c5443,s8718,Kayla Owen,78,Female,UK,Premium,2713,5
c5444,s4884,Michael Alexander,25,Female,Germany,Standard,4118,5
c5445,s3081,Teresa Miller,73,Other,South Korea,Basic,1798,2
c5446,s7361,Tracey Lewis,70,Male,USA,Standard,3642,3
c5447,s4169,Kenneth King,72,Other,Brazil,Premium,4833,5
c5448,s6794,Sheena Moore,75,Other,France,Standard,3422,4
c5449,s17780,Lee Brown,40,Female,Brazil,Standard,3864,4
c5450,s17898,Timothy Baker,78,Female,South Korea,Premium,2085,5
c5451,s14195,Melinda Kirk,51,Male,France,Basic,11,5
c5452,s7814,Timothy Rogers,57,Male,India,Standard,2069,2
c5453,s16992,Sharon Costa,80,Female,Germany,Basic,4471,4
c5454,s2869,Diane Garcia,48,Other,Japan,Standard,4136,4
c5455,s9341,Justin Cook,31,Male,South Korea,Premium,3467,3
c5456,s8315,Cynthia Jones,27,Other,Japan,Basic,3738,2
c5457,s14740,Cynthia Jones,66,Male,Brazil,Basic,2480,3
c5458,s16863,Sarah Gray,48,Other,Germany,Premium,3356,5
c5459,s17722,Kelly Cain,25,Female,Japan,Standard,98,5
c5460,s20592,Douglas Potts,60,Male,Canada,Premium,2330,4
c5461,s18436,Thomas Baldwin,17,Male,Germany,Standard,48,3
c5462,s7522,Steven Anderson,41,Female,South Korea,Standard,1782,5
c5463,s4559,Michele Bennett,30,Other,Brazil,Standard,3421,1
c5464,s13345,Derek Harding,59,Other,India,Basic,2254,3
c5465,s17906,Brenda Prince,59,Other,France,Basic,3167,1
c5466,s19913,Keith Mcmillan,27,Male,South Korea,Premium,283,2
c5467,s1552,Sarah Thompson,77,Other,France,Basic,3080,5
c5468,s7978,Keith Anderson,66,Other,USA,Standard,4737,5
c5469,s10156,Lori Hood,34,Male,USA,Premium,401,2
c5470,s3632,John Martin,47,Other,USA,Standard,3808,2
c5471,s13241,Allen Knight,56,Male,South Korea,Basic,347,1
c5472,s13287,Fernando Rodriguez,70,Male,India,Standard,1075,2
c5473,s5394,Casey Andrews,64,Other,USA,Basic,3515,3
c5474,s12530,Mrs. Stephanie Robinson,23,Other,UK,Premium,2224,3
c5475,s7844,John Norman,45,Male,India,Standard,2293,3
c5476,s5160,Chad Martinez,36,Male,Brazil,Standard,2781,2
c5477,s9352,Penny Nichols,26,Female,South Korea,Premium,4366,1
c5478,s11431,Morgan Juarez,13,Female,France,Standard,4647,4
c5479,s12797,Jennifer Wilson,47,Other,France,Premium,3229,3
c5480,s12329,Joel Gray,75,Male,Japan,Basic,360,2
c5481,s20606,Mark Johnson,80,Male,France,Basic,350,5
c5482,s8840,David Davis,58,Female,India,Basic,4451,1
c5483,s20829,Sara Kennedy,51,Other,Australia,Premium,26,3
c5484,s10719,James Lee,35,Female,Brazil,Standard,4772,2
c5485,s11496,Daniel Salazar,79,Male,Germany,Basic,272,3
c5486,s10689,Michelle Ross,55,Other,Canada,Premium,4200,5
c5487,s6275,Bianca Diaz,34,Female,South Korea,Premium,4467,2
c5488,s19358,Ann Aguilar,14,Female,Canada,Premium,548,4
c5489,s5275,Joseph Torres,20,Female,France,Premium,4518,5
c5490,s9545,Diane Harris,61,Female,Japan,Premium,4739,3
c5491,s12231,Tammy Kirk,20,Female,India,Basic,2510,5
c5492,s7272,Gary Ryan,57,Other,USA,Premium,4950,3
c5493,s15011,Laurie Saunders,63,Other,Germany,Standard,3319,1
c5494,s14381,Terry Harmon,38,Other,Australia,Standard,2461,1
c5495,s19152,Kristen Carter,72,Other,Brazil,Basic,1252,4
c5496,s14408,Thomas Stevens,20,Other,UK,Standard,157,1
c5497,s5619,Kevin Gallagher,77,Male,Brazil,Standard,1722,4
c5498,s9035,Mr. Ricardo Brown DVM,48,Female,France,Basic,4397,2
c5499,s11915,Belinda Anderson,17,Male,Brazil,Premium,4147,4
c5500,s10735,Mr. Kevin Howe,74,Male,India,Standard,1692,2
c5501,s16906,Nicole Olson,76,Female,South Korea,Basic,4182,4
c5502,s6192,Miguel Kaiser DDS,69,Other,Brazil,Standard,2703,4
c5503,s15953,Peter George,19,Other,South Korea,Basic,1581,1
c5504,s6673,David Garcia,28,Female,Brazil,Standard,874,2
c5505,s13016,Lindsey Ramos,67,Female,Japan,Standard,3430,1
c5506,s19457,Brian Morales,71,Other,Australia,Premium,1080,5
c5507,s13356,Jason Alvarez,55,Female,Canada,Standard,3444,4
c5508,s20139,Julie Harris,31,Male,India,Premium,325,1
c5509,s8014,Diane Floyd,72,Male,France,Basic,4009,2
c5510,s8293,Joy Burns,33,Other,Brazil,Premium,3335,5
c5511,s15476,Jennifer Davis,71,Other,Brazil,Premium,1024,4
c5512,s7461,Christopher Taylor,44,Male,Canada,Standard,2655,3
c5513,s9446,Lawrence Peterson,37,Other,France,Standard,4090,5
c5514,s7702,Matthew Williams,25,Female,USA,Premium,2660,4
c5515,s11801,Tyler Rivas,69,Female,Germany,Standard,1372,5
c5516,s20155,Robert Rogers,55,Other,France,Basic,2374,3
c5517,s18446,Katherine Murphy,38,Male,Germany,Premium,796,2
c5518,s9607,Brian Smith,35,Other,Germany,Premium,812,3
c5519,s17117,Jeremy King,18,Male,USA,Standard,1324,2
c5520,s19305,Isaiah Russo,41,Female,Japan,Standard,3286,1
c5521,s19036,Ashley Hunter,50,Male,Australia,Premium,3045,5
c5522,s4118,Brenda Klein,69,Male,USA,Premium,3822,4
c5523,s12144,Anthony Castillo,57,Male,USA,Premium,313,2
c5524,s7729,Melissa Obrien,54,Male,USA,Basic,427,5
c5525,s20708,John Martin,40,Male,Japan,Basic,29,3
c5526,s5039,Vanessa Higgins MD,30,Other,UK,Premium,1575,2
c5527,s1043,Joseph Carter,53,Female,USA,Basic,3766,2
c5528,s3309,Mr. Richard Sandoval Jr.,44,Other,India,Premium,4425,5
c5529,s14131,Nicholas Harrington,65,Female,Canada,Standard,1845,2
c5530,s1284,Candace Arnold,68,Male,USA,Standard,3999,4
c5531,s12179,Jamie Good,42,Male,Brazil,Basic,2988,5
c5532,s20393,Ashlee Thompson,78,Male,UK,Premium,1934,2
c5533,s10757,Marcia Hudson,62,Female,Brazil,Basic,3114,4
c5534,s4692,Claire Gould,28,Female,Australia,Basic,527,2
c5535,s2486,Lori Parker,73,Female,Japan,Standard,997,4
c5536,s3503,Shelly Parker,65,Other,USA,Standard,1152,1
c5537,s3640,Rebekah Bautista,27,Other,Japan,Standard,84,5
c5538,s1241,Heidi Peterson,16,Other,UK,Basic,1821,4
c5539,s14557,Nathan Nguyen,78,Male,UK,Standard,3191,1
c5540,s17423,Marie Cox,46,Other,UK,Premium,1767,4
c5541,s12196,Amber Davis,22,Female,Canada,Standard,3785,2
c5542,s19524,Christopher Alvarez,38,Male,UK,Standard,1703,3
c5543,s3365,Julie Yu,18,Other,Canada,Standard,4360,5
c5544,s18840,Jessica Davis,19,Other,South Korea,Basic,3181,2
c5545,s8482,Cynthia Smith,45,Other,France,Premium,3137,3
c5546,s12336,Zachary Pacheco,39,Other,France,Standard,1554,3
c5547,s8113,Gregory Morris,47,Other,Brazil,Premium,1789,3
c5548,s8617,Shelia Collins,56,Female,UK,Basic,3409,5
c5549,s13691,Nancy Vasquez,41,Other,UK,Basic,612,2
c5550,s7360,Julie Lambert,46,Other,South Korea,Basic,1080,4
c5551,s7655,Marissa Wilson,61,Female,France,Basic,4561,2
c5552,s15465,Nicholas Delgado,32,Male,USA,Premium,3361,1
c5553,s13575,Veronica Taylor,75,Female,USA,Basic,3141,2
c5554,s3565,Timothy Gonzalez,64,Female,Japan,Basic,3568,1
c5555,s11073,Michelle Randall,40,Male,France,Basic,564,1
c5556,s1554,Amanda Stewart,25,Other,India,Premium,240,5
c5557,s5583,Scott Garner,44,Other,South Korea,Standard,4602,2
c5558,s18948,Joseph Fuller,29,Other,UK,Basic,3913,5
c5559,s5685,Jordan Hughes,39,Other,Canada,Basic,1957,1
c5560,s4011,Angela Moore,28,Male,Australia,Basic,3755,2
c5561,s4859,Jay Bryant,19,Male,India,Standard,439,2
c5562,s7571,Laura Garcia PhD,57,Male,Canada,Standard,2561,3
c5563,s12112,Tyler Brennan Jr.,62,Male,Germany,Basic,2238,1
c5564,s5840,Tasha Huff,40,Female,France,Basic,4441,3
c5565,s5472,Lauren Stewart,35,Other,South Korea,Premium,609,1
c5566,s4823,Michael Nichols,69,Female,South Korea,Basic,1540,3
c5567,s17824,Reginald Pham,57,Other,Brazil,Premium,1284,2
c5568,s14887,Rhonda Perry,76,Male,South Korea,Basic,3535,2
c5569,s4054,Laurie Avery,47,Female,Japan,Standard,1164,5
c5570,s7647,Kaitlin Weaver,74,Other,USA,Basic,1747,3
c5571,s7702,Thomas Stewart,47,Female,Japan,Premium,4293,3
c5572,s16927,Monica Ramirez,50,Female,USA,Standard,387,2
c5573,s16721,Courtney Banks,31,Male,Brazil,Standard,3171,5
c5574,s12606,Donald Miller,61,Male,Brazil,Basic,593,1
c5575,s4694,Jason Thomas,70,Other,Canada,Premium,4658,2
c5576,s12302,Zachary Todd,60,Other,Canada,Standard,1154,3
c5577,s8604,Daniel Marshall,15,Female,Australia,Standard,4051,3
c5578,s10986,Jennifer Welch,28,Female,Australia,Standard,660,3
c5579,s1886,Carla Hernandez,72,Other,Japan,Basic,691,1
c5580,s15852,Gordon Hall,37,Female,Brazil,Premium,3325,1
c5581,s20915,Robert Martin,80,Male,Japan,Standard,1915,5
c5582,s20946,Keith Harris,32,Other,Brazil,Basic,845,1
c5583,s10239,Bryce Murray,67,Other,Germany,Standard,4978,2
c5584,s4339,James Ryan,24,Male,Australia,Premium,4845,5
c5585,s14614,Rachel Young,66,Other,South Korea,Standard,1774,3
c5586,s12049,Edwin May,30,Other,Japan,Basic,462,4
c5587,s5236,Jay Garcia,58,Female,Canada,Premium,1081,3
c5588,s14846,Joseph Floyd,38,Female,Germany,Standard,2747,3
c5589,s15698,Christopher Scott,80,Other,UK,Standard,843,5
c5590,s17194,Gregory Nelson,63,Male,Australia,Standard,3906,5
c5591,s12574,Chelsea Brown,26,Female,France,Standard,2902,1
c5592,s9997,Anthony Smith,33,Male,Australia,Basic,621,4
c5593,s8280,Cindy Turner,60,Female,Brazil,Standard,3395,3
c5594,s19104,Troy Prince,36,Female,Brazil,Basic,3287,1
c5595,s14902,Nicholas Wood,47,Female,Japan,Basic,3813,1
c5596,s11530,Carol Brown,31,Male,South Korea,Standard,2527,2
c5597,s17565,Benjamin Arias,24,Female,USA,Premium,2463,3
c5598,s3536,Christina Smith,68,Other,Japan,Standard,2490,3
c5599,s11436,Diana Walsh,72,Male,Germany,Basic,4048,4
c5600,s2306,Beth Morrison,50,Other,Canada,Basic,4081,5
c5601,s6994,James Johnson,30,Female,Japan,Premium,3776,5
c5602,s1613,George Salas,60,Female,Brazil,Premium,2165,3
c5603,s12727,Christopher Reed,14,Male,USA,Standard,4096,5
c5604,s2892,James Dixon,66,Male,France,Premium,123,5
c5605,s15223,Lisa Mckenzie,15,Female,Canada,Standard,476,3
c5606,s8705,Shannon Gonzales,75,Male,USA,Standard,1557,2
c5607,s8998,David Rios,68,Other,Germany,Premium,1397,3
c5608,s15200,Tracy Kennedy,73,Other,Japan,Standard,1597,5
c5609,s18533,Christopher Schroeder,29,Other,South Korea,Premium,4416,3
c5610,s8263,Dr. Nicole Dyer,60,Male,Brazil,Basic,4335,3
c5611,s5393,Julie Thompson,68,Male,France,Standard,3659,4
c5612,s9460,Deanna Bradley,25,Male,Brazil,Standard,4459,4
c5613,s7207,Gregory Nunez,76,Male,Brazil,Premium,537,4
c5614,s20777,Stephanie Sanders,38,Other,Brazil,Basic,548,2
c5615,s3528,Stephen Johnson,51,Other,UK,Basic,1282,2
c5616,s10857,Ruth Duarte,64,Female,South Korea,Premium,261,1
c5617,s18315,Lauren Johnson,36,Male,Canada,Premium,437,1
c5618,s11082,Natasha Nolan,18,Other,UK,Basic,3382,2
c5619,s15513,Marissa Bauer,58,Other,Germany,Standard,457,1
c5620,s15244,Mark Lee,80,Female,South Korea,Standard,851,2
c5621,s14666,Nicole Stone,74,Female,Canada,Standard,2825,5
c5622,s19893,Jeffrey Brown,16,Female,Australia,Basic,1569,3
c5623,s3528,Laura Contreras,77,Male,USA,Premium,1135,4
c5624,s3168,Jordan Rodriguez,61,Other,Brazil,Premium,4327,4
c5625,s9201,David Wheeler,25,Other,Canada,Standard,4820,5
c5626,s1413,Jenna Gonzalez DDS,52,Male,India,Basic,1946,1
c5627,s17130,Joshua Moore,28,Female,Canada,Basic,4792,3
c5628,s2659,Alexandra Hale,63,Other,South Korea,Premium,1690,2
c5629,s5021,Natasha Chambers,54,Male,Japan,Premium,4774,4
c5630,s5910,Melissa White,65,Female,Australia,Basic,3990,1
c5631,s5568,Joseph Costa,55,Male,France,Premium,4213,5
c5632,s3239,Bryan Booker,61,Male,UK,Basic,2685,2
c5633,s5551,Felicia Pineda,13,Male,India,Basic,4529,3
c5634,s13403,Joseph Jones,51,Other,Japan,Basic,4788,2
c5635,s10430,Brandon Roberts,14,Male,USA,Basic,1820,4
c5636,s11961,Julia Jenkins,67,Male,Brazil,Premium,81,4
c5637,s18174,Jennifer Freeman,48,Male,Australia,Basic,3702,2
c5638,s6715,Gabriela Morales,21,Male,India,Basic,2100,1
c5639,s10727,Lori Adkins,33,Male,Japan,Basic,192,3
c5640,s4996,Michael Fry,62,Other,Australia,Basic,1619,3
c5641,s1634,Travis Lyons,30,Other,South Korea,Basic,4853,2
c5642,s1107,Craig Combs,53,Male,Japan,Premium,672,5
c5643,s7298,Robert Powers,50,Male,Australia,Basic,3464,1
c5644,s6462,Michael Hicks,51,Other,UK,Premium,660,1
c5645,s9201,Sarah Lawrence,22,Female,France,Basic,2837,4
c5646,s20135,Jason Richmond,60,Other,UK,Standard,3002,2
c5647,s18165,Rhonda Green,34,Other,Germany,Standard,3988,5
c5648,s17087,Ronald Dixon,55,Male,France,Basic,1571,5
c5649,s18163,Rachel Simon,23,Male,Japan,Standard,2680,3
c5650,s16368,Travis Pierce,49,Female,Brazil,Premium,4967,3
c5651,s15869,Randall Ware,34,Female,France,Basic,3654,2
c5652,s11872,Olivia Newman,31,Female,Japan,Premium,2827,1
c5653,s9436,Felicia Curtis,69,Other,Brazil,Standard,2475,5
c5654,s18366,James Gaines,17,Female,South Korea,Premium,4419,5
c5655,s1298,Charles Nelson,43,Female,South Korea,Premium,190,1
c5656,s6483,Sherry Jackson,30,Male,UK,Standard,1540,2
c5657,s12753,Johnny Robertson,13,Other,India,Basic,2504,2
c5658,s18628,Kristina Horton,62,Female,Japan,Premium,3555,4
c5659,s14612,Mark Mendoza,30,Female,Australia,Basic,2649,2
c5660,s13541,Karen Hernandez,42,Male,Germany,Basic,4194,2
c5661,s12816,Nancy Johnson,76,Male,Japan,Basic,2516,1
c5662,s8605,Kelly Rice DDS,64,Female,Canada,Premium,2963,1
c5663,s4499,Raymond Davis,60,Male,USA,Standard,3918,4
c5664,s15444,Dana Evans,29,Other,Canada,Basic,4651,2
c5665,s10416,Michael Evans,36,Other,Brazil,Basic,3999,1
c5666,s16861,Melinda Williams,68,Male,France,Standard,52,1
c5667,s19067,Joshua Hardy,55,Female,France,Premium,32,5
c5668,s3515,Susan Adams,37,Female,Germany,Basic,1033,5
c5669,s11949,Jacob Mercer,60,Female,Japan,Basic,4939,4
c5670,s14676,Carly Douglas,31,Other,Japan,Basic,2893,5
c5671,s5349,Danielle Lee,27,Female,Australia,Premium,1631,4
c5672,s9792,Kimberly Pearson,56,Other,UK,Basic,2070,4
c5673,s10490,Kenneth Bass,36,Other,Germany,Basic,512,2
c5674,s4951,Ashley Parker,36,Female,Brazil,Premium,2747,1
c5675,s20632,James Sherman,18,Male,France,Basic,3866,1
c5676,s15989,Bruce Smith,27,Female,South Korea,Standard,739,1
c5677,s7509,Randy Scott DDS,57,Male,USA,Basic,4384,5
c5678,s18839,Jennifer Hunter,43,Female,Australia,Standard,4622,3
c5679,s8772,James Haas,78,Other,Australia,Standard,3610,1
c5680,s11634,Benjamin Mendez,57,Other,USA,Basic,383,3
c5681,s20038,Dr. Robert Klein DDS,67,Male,Australia,Basic,482,1
c5682,s14711,Virginia Cisneros,38,Male,South Korea,Premium,4862,5
c5683,s8638,Clifford Wilson,17,Other,UK,Basic,1607,5
c5684,s11777,Jamie Peters,31,Female,UK,Basic,3997,3
c5685,s15007,Emily Cuevas,78,Other,South Korea,Premium,1470,5
c5686,s17393,Brenda Bell MD,40,Female,India,Standard,2203,3
c5687,s8356,Robin Glover,46,Female,Australia,Basic,460,4
c5688,s11000,Shawn Thomas,20,Male,Germany,Premium,3855,4
c5689,s11645,Victoria Hogan,69,Female,India,Basic,1167,2
c5690,s1682,Alexander Perez,80,Female,Canada,Premium,4732,2
c5691,s15331,Jessica Blankenship,47,Other,Australia,Basic,2496,5
c5692,s11704,James Wood,22,Other,Germany,Standard,4864,1
c5693,s12898,Dustin Tucker,38,Other,Germany,Standard,1890,4
c5694,s9976,Daniel Guzman,15,Male,Brazil,Basic,4183,1
c5695,s6020,Christian Nash,70,Other,Australia,Premium,2025,3
c5696,s11728,Joseph Buckley,76,Male,South Korea,Premium,1972,5
c5697,s19745,Stephanie Reed,22,Male,Japan,Premium,4550,1
c5698,s11430,Michael Campbell,26,Other,Japan,Premium,3096,1
c5699,s13187,Tina Curtis,70,Other,UK,Premium,641,2
c5700,s11883,Maria Thomas,24,Male,Germany,Basic,3452,5
c5701,s15812,Carol May,46,Male,India,Basic,1529,3
c5702,s8343,Lisa Shepherd,55,Female,Germany,Premium,431,3
c5703,s16444,Bradley Shepherd,43,Other,UK,Premium,1070,5
c5704,s17393,Benjamin Summers,29,Male,UK,Basic,2506,2
c5705,s16607,Zachary Powell,72,Female,UK,Basic,1792,2
c5706,s9855,Ryan Contreras,64,Female,Germany,Basic,4125,1
c5707,s2153,Christine Mcguire,15,Other,Japan,Basic,1986,3
c5708,s2798,Tracy Kelly,62,Male,France,Premium,3274,1
c5709,s9591,Benjamin Sparks,48,Female,India,Standard,3051,3
c5710,s9716,Anthony Riley,18,Male,Canada,Premium,3363,2
c5711,s16471,Ronald Mosley,57,Female,Japan,Basic,211,2
c5712,s13981,Jonathon Murphy,42,Other,Brazil,Standard,3518,5
c5713,s13482,Eric Wagner,32,Male,Brazil,Premium,3905,1
c5714,s5070,Denise Williams,13,Other,USA,Standard,2836,4
c5715,s4422,Carrie Carlson,44,Other,UK,Premium,4327,1
c5716,s3802,Caleb Rodriguez,73,Other,India,Standard,1374,1
c5717,s2354,Terri Zimmerman,36,Male,UK,Standard,644,3
c5718,s13684,Michael Walsh,40,Male,Australia,Basic,497,3
c5719,s6742,Scott Howard,61,Other,Japan,Premium,3404,1
c5720,s10927,Sandra Aguirre,58,Other,Canada,Basic,3078,2
c5721,s16409,Donald Riggs,13,Female,France,Premium,2454,2
c5722,s13174,Joshua Wallace,56,Male,UK,Premium,3760,1
c5723,s18829,Trevor Taylor,31,Male,Brazil,Basic,2001,1
c5724,s7565,Luis Ware,44,Female,Australia,Premium,3946,3
c5725,s13494,Amanda Bruce,17,Male,USA,Basic,1985,5
c5726,s6433,Aaron Mcdaniel,66,Female,USA,Premium,1683,4
c5727,s3369,Kevin Hopkins,49,Male,Australia,Premium,4690,3
c5728,s13639,Ernest Ferrell,34,Other,UK,Standard,3782,1
c5729,s8829,Brian Johnson,64,Female,USA,Basic,775,5
c5730,s17861,William Rogers,58,Female,South Korea,Basic,124,4
c5731,s12377,Paula Ball,33,Female,Germany,Standard,568,4
c5732,s10444,James Walters,79,Male,Germany,Basic,2543,5
c5733,s15068,Nicholas Cruz,40,Female,UK,Standard,4744,1
c5734,s2252,Blake Campbell,62,Other,Japan,Standard,1731,3
c5735,s13505,William Nelson,39,Male,Germany,Basic,4158,2
c5736,s14832,Victor May,53,Female,India,Standard,4803,2
c5737,s2357,Shannon Perez,16,Female,Germany,Premium,723,1
c5738,s3038,Cody Morrison,58,Other,Brazil,Premium,784,2
c5739,s20420,George Floyd,64,Male,Australia,Premium,750,4
c5740,s6850,Kenneth Lozano,25,Male,France,Basic,3529,5
c5741,s17748,Brandon Duarte,36,Other,USA,Basic,2490,2
c5742,s16451,Stacy Cain,41,Female,South Korea,Basic,1005,4
c5743,s16667,Morgan Haas,44,Other,Brazil,Standard,742,4
c5744,s20724,Dawn Miller,36,Other,India,Premium,2121,2
c5745,s5065,Angela Green,76,Male,South Korea,Standard,1534,2
c5746,s13551,Courtney Lee,39,Other,India,Standard,2365,2
c5747,s19448,Martha Alvarez,50,Other,Australia,Basic,4082,2
c5748,s7831,Alyssa Warren,13,Other,France,Premium,4394,3
c5749,s8500,Jennifer Evans,69,Female,Brazil,Premium,160,1
c5750,s11297,Justin Colon,65,Male,France,Basic,1196,2
c5751,s6323,Ms. Julie Rose,34,Other,Brazil,Basic,2505,1
c5752,s20424,Brent Thompson,34,Other,Canada,Premium,2961,1
c5753,s1005,Monica Armstrong,79,Female,Brazil,Basic,4590,5
c5754,s3526,Jeffrey Nguyen,41,Other,South Korea,Premium,3933,4
c5755,s3118,Debra Werner,64,Other,UK,Basic,3696,2
c5756,s1767,Beth Garcia,37,Male,Australia,Premium,1730,4
c5757,s6708,Christina Griffith,15,Other,UK,Premium,4761,4
c5758,s17089,Connie Wolfe,27,Other,Japan,Standard,95,2
c5759,s15545,Derek Ewing,22,Male,UK,Premium,2161,4
c5760,s1431,Michelle Simmons,40,Male,South Korea,Standard,1823,5
c5761,s13674,Krista Nelson,34,Male,Australia,Premium,1959,5
c5762,s20590,Douglas Gonzalez,19,Other,Australia,Premium,4584,2
c5763,s1653,Jason Sutton,48,Other,UK,Basic,1696,2
c5764,s15173,William Bowman,28,Male,Brazil,Basic,1457,5
c5765,s7766,Kenneth Spence,66,Male,Germany,Basic,1649,3
c5766,s3329,Gerald Newton,43,Other,Japan,Standard,1818,2
c5767,s17009,Donna Hill,62,Male,India,Standard,4359,2
c5768,s6682,Angel Wood,61,Female,France,Standard,217,1
c5769,s10309,Jacob Dawson,26,Other,France,Standard,1731,2
c5770,s1524,Diamond Mitchell,53,Female,South Korea,Basic,1775,1
c5771,s19252,Heidi Williams,54,Other,Japan,Basic,3568,3
c5772,s20372,Kristen Mercer,73,Female,UK,Standard,3826,1
c5773,s13527,Yolanda White,68,Female,Brazil,Basic,2970,5
c5774,s13049,Brian Gray,16,Male,Brazil,Standard,4090,5
c5775,s15923,Frank Allison,79,Female,Australia,Standard,3457,2
c5776,s6795,Amanda Sharp,47,Male,USA,Basic,3286,1
c5777,s14353,Sheryl Barker,54,Male,Germany,Standard,303,5
c5778,s5755,Andrea Rogers,15,Other,Japan,Premium,1533,3
c5779,s20812,Mrs. Joy Diaz,18,Male,UK,Standard,4950,4
c5780,s20958,Tyler Larson,13,Female,USA,Premium,1273,1
c5781,s20058,Thomas Wiley,73,Male,USA,Premium,394,3
c5782,s11735,Austin Burke,35,Male,USA,Standard,3605,4
c5783,s1011,Jennifer Torres,47,Female,Germany,Standard,1536,2
